x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,Label
217.37905502319336,68.79361152648926,229.39239501953125,83.30670833587646,206.2161636352539,83.86457920074463,232.6180648803711,101.48717164993286,202.0018768310547,101.71562433242798,235.24370193481445,118.62810373306274,200.78475952148438,115.97010612487793,225.65793991088867,118.50859880447388,211.75607681274414,118.65278005599976,223.62457275390625,144.64340686798096,211.83032989501953,145.2415895462036,215.12853622436523,167.60622024536133,214.66190338134766,168.6987018585205,ADL
217.31220245361328,68.24827909469604,229.43096160888672,82.35031127929688,206.07666015625,83.59877586364746,232.68573760986328,100.94304084777832,201.82754516601562,101.65200233459473,235.3804588317871,118.15850973129272,200.79421997070312,116.1376690864563,225.62911987304688,118.48471641540527,211.69235229492188,118.61945629119873,223.14090728759766,144.8038387298584,210.2779769897461,145.28497695922852,214.19139862060547,166.3518476486206,214.6397590637207,168.77233028411865,ADL
217.2217559814453,67.77735471725464,229.45980072021484,81.95526838302612,205.97400665283203,83.26879978179932,232.72315979003906,100.43516635894775,201.56373977661133,101.4078426361084,235.4267692565918,117.21455097198486,200.74277877807617,116.28352403640747,225.6317901611328,117.9557204246521,211.65748596191406,117.99542427062988,222.98633575439453,144.5120143890381,210.25814056396484,144.48453426361084,214.42768096923828,166.48887634277344,213.82131576538086,167.6356601715088,ADL
216.93574905395508,67.02620029449463,229.42951202392578,81.42549276351929,205.7416534423828,82.96058177947998,232.6784896850586,99.70719337463379,201.44264221191406,101.21105432510376,235.5135154724121,116.66984796524048,200.55274963378906,116.34264707565308,225.5849838256836,117.59659051895142,211.55803680419922,117.61005163192749,223.14048767089844,144.44376468658447,210.03963470458984,144.21598434448242,215.0465965270996,166.31828784942627,212.23516464233398,167.8275489807129,ADL
216.65016174316406,66.36214256286621,229.39746856689453,80.8198070526123,205.53356170654297,82.55395174026489,232.6607894897461,98.95261287689209,201.1104965209961,100.93320608139038,235.54336547851562,115.67055702209473,200.06628036499023,116.48919582366943,225.52120208740234,117.43410587310791,211.54178619384766,117.31079578399658,222.84225463867188,144.51547622680664,209.75469589233398,143.897123336792,214.75065231323242,165.66040992736816,210.32114028930664,168.03168296813965,ADL
216.36205673217773,65.87523937225342,229.4019317626953,80.41833400726318,204.96234893798828,82.37935066223145,232.78257369995117,98.3667540550232,200.72032928466797,100.6232213973999,235.54813385009766,114.71319437026978,199.3008804321289,116.53881311416626,225.30088424682617,117.52958536148071,211.4148712158203,117.33676671981812,221.63209915161133,144.8890256881714,209.0633773803711,144.12132740020752,212.56277084350586,165.07832050323486,207.72165298461914,168.23241233825684,ADL
215.7071304321289,65.18742084503174,229.4048309326172,79.99836444854736,204.76625442504883,82.0859169960022,232.8762435913086,97.80316829681396,200.61229705810547,100.35001516342163,235.56270599365234,113.61059904098511,199.01611328125,116.60752058029175,225.28003692626953,117.32171058654785,211.37617111206055,117.20477342605591,221.9525146484375,144.6978235244751,209.08390045166016,144.22057628631592,213.0888557434082,165.04483222961426,205.58147430419922,168.3477258682251,ADL
215.02742767333984,64.874267578125,229.4120216369629,79.4882583618164,204.57439422607422,81.9636869430542,233.0244255065918,97.15619802474976,200.4648208618164,100.20379543304443,235.57313919067383,113.10203790664673,198.66086959838867,116.55052185058594,225.08455276489258,117.27820158004761,211.12621307373047,116.95125818252563,222.0932960510254,144.51212882995605,209.0665626525879,144.2772674560547,213.21218490600586,163.53854656219482,205.94783782958984,168.5500144958496,ADL
214.3893814086914,64.60716962814331,229.2816162109375,79.3980360031128,204.04848098754883,81.84433221817017,233.02814483642578,97.28151082992554,200.10234832763672,99.8297381401062,235.5820083618164,113.26215505599976,198.27608108520508,116.1654281616211,224.9819564819336,117.34266757965088,210.90824127197266,117.04791784286499,222.11071014404297,144.54175472259521,208.7541389465332,144.29931163787842,213.57494354248047,163.69667530059814,205.49352645874023,169.8746681213379,ADL
213.40749740600586,64.29430961608887,229.09343719482422,79.20661926269531,203.47240447998047,81.88032388687134,232.95238494873047,97.09404945373535,199.58499908447266,99.70295190811157,235.5910301208496,113.02509069442749,197.7623748779297,116.15809679031372,224.90930557250977,117.35675096511841,210.73856353759766,117.10231304168701,222.12942123413086,145.14172554016113,208.93741607666016,145.08008480072021,213.79444122314453,164.44767951965332,206.63265228271484,170.65017700195312,ADL
212.36576080322266,64.12190437316895,228.76079559326172,79.18290138244629,202.95528411865234,81.94962501525879,232.8602409362793,97.04315185546875,199.10581588745117,99.74287748336792,235.56119918823242,112.9792070388794,197.36980438232422,116.25264644622803,224.74376678466797,117.45955467224121,210.49875259399414,117.18662023544312,222.01295852661133,145.37694454193115,209.07453536987305,145.48265933990479,213.8044548034668,166.53071880340576,207.17790603637695,171.34263038635254,ADL
211.6701889038086,64.10102605819702,228.48926544189453,78.9755916595459,202.45399475097656,82.003333568573,232.75829315185547,97.10520029067993,198.50011825561523,99.79004859924316,235.40307998657227,112.96706914901733,196.76359176635742,116.74965620040894,224.28367614746094,117.47727870941162,209.98357772827148,117.27662086486816,221.50924682617188,145.81139087677002,209.18140411376953,145.8769655227661,213.5751724243164,167.95160293579102,207.4959945678711,172.33996868133545,ADL
210.77280044555664,64.16714429855347,228.1248664855957,78.80789279937744,202.01044082641602,81.97709798812866,232.4398422241211,97.22576379776001,198.00708770751953,99.82604742050171,235.1723861694336,113.18844079971313,196.2782096862793,117.37483978271484,223.81046295166016,117.58066892623901,209.39878463745117,117.42230415344238,221.03174209594727,146.51198387145996,209.22916412353516,146.2708854675293,212.52117156982422,169.52513694763184,207.3609733581543,173.3678913116455,ADL
209.71599578857422,63.97150754928589,227.79708862304688,78.4919786453247,201.68506622314453,81.87637567520142,232.19980239868164,97.3009729385376,197.88150787353516,99.92229223251343,235.0116729736328,113.25108289718628,196.02153778076172,118.01573753356934,223.6203384399414,117.6032567024231,208.9385986328125,117.47069835662842,220.7752227783203,146.74663066864014,209.27043914794922,146.32349967956543,212.06584930419922,170.18965244293213,207.12591171264648,172.96541690826416,ADL
208.6690330505371,63.463919162750244,227.07393646240234,78.14553022384644,200.9196662902832,81.68808460235596,231.52799606323242,97.33679294586182,197.51043319702148,100.18460512161255,234.67676162719727,113.49147319793701,195.58530807495117,118.81580829620361,223.0181121826172,117.60895729064941,208.24298858642578,117.47565507888794,220.65040588378906,146.72358512878418,209.3043327331543,146.5168046951294,212.3906707763672,170.8214235305786,207.24769592285156,173.6193609237671,ADL
207.70139694213867,62.82649040222168,226.30727767944336,77.74166107177734,199.92284774780273,81.46685600280762,231.07229232788086,97.39017963409424,196.51586532592773,100.32288551330566,234.4845962524414,114.42028999328613,195.0176239013672,119.36094045639038,222.53948211669922,117.66215801239014,207.63355255126953,117.51466512680054,220.5634307861328,147.1497344970703,209.25636291503906,146.9053602218628,211.97757720947266,172.7966022491455,208.22687149047852,174.47343349456787,ADL
206.7556381225586,62.086193561553955,225.34351348876953,77.47956991195679,198.9471435546875,81.0619568824768,230.41431427001953,97.42764472961426,195.7803726196289,100.32556056976318,234.23969268798828,114.87060785293579,194.25092697143555,119.7979474067688,221.9874382019043,117.74463415145874,207.17571258544922,117.71493673324585,220.6545066833496,147.52359867095947,209.13333892822266,147.96757221221924,212.07500457763672,171.95371627807617,208.50000381469727,175.87234497070312,ADL
205.20002365112305,61.344172954559326,224.58084106445312,76.73938751220703,198.4469985961914,80.49731969833374,229.96517181396484,97.40370512008667,195.41147232055664,100.32877206802368,233.89928817749023,115.09584188461304,194.0924072265625,120.2464771270752,221.48235321044922,117.75480508804321,206.47441864013672,117.77571201324463,220.6624984741211,147.9909610748291,209.06696319580078,148.87219905853271,212.8261947631836,172.91753768920898,209.1851043701172,176.54231071472168,ADL
203.8770866394043,60.41107892990112,223.66039276123047,75.7262635231018,196.85480117797852,79.64982032775879,229.64763641357422,97.05563306808472,194.17978286743164,100.29067754745483,233.8106918334961,115.15945672988892,193.06358337402344,120.28322696685791,220.73816299438477,117.69344329833984,205.58475494384766,117.77953863143921,220.63663482666016,147.9443120956421,208.07195663452148,149.09258365631104,212.89073944091797,171.4398193359375,209.17715072631836,176.40950202941895,ADL
201.925048828125,59.271730184555054,222.66887664794922,74.82013463973999,195.3733253479004,79.06071424484253,228.93795013427734,96.5527868270874,192.80250549316406,100.2376914024353,233.54907989501953,115.04354238510132,192.2512435913086,120.34116268157959,220.22686004638672,117.48759269714355,204.85431671142578,117.78312921524048,220.60813903808594,147.99583911895752,207.4818992614746,149.27271366119385,213.04376602172852,171.16674900054932,209.48110580444336,176.9016981124878,ADL
200.77144622802734,58.41449975967407,222.21538543701172,74.0975546836853,194.59537506103516,78.3819580078125,228.3022689819336,95.98285675048828,191.71695709228516,99.86191749572754,233.1713104248047,114.61447477340698,191.4775848388672,120.3590440750122,219.75662231445312,117.00481653213501,204.14030075073242,117.65402555465698,220.4788589477539,147.9179048538208,206.76891326904297,149.28796291351318,212.69105911254883,169.84538555145264,209.51082229614258,176.7378044128418,ADL
199.97554779052734,57.900105714797974,221.64764404296875,73.43693733215332,193.65842819213867,77.79661417007446,227.90380477905273,95.24401903152466,190.6695556640625,99.36311960220337,232.91387557983398,114.01288747787476,190.39615631103516,120.25607585906982,219.32802200317383,116.77530527114868,203.54547500610352,117.58827924728394,220.43432235717773,147.86410331726074,206.1072540283203,149.3388319015503,211.78462982177734,166.07534408569336,209.74164962768555,176.62254810333252,ADL
198.71334075927734,57.24477410316467,220.77896118164062,72.71167516708374,192.86884307861328,77.09007024765015,227.07910537719727,94.62246179580688,189.65682983398438,98.60391139984131,232.18929290771484,113.38681697845459,188.9813995361328,119.31213855743408,218.19547653198242,115.65305471420288,202.22604751586914,116.76886081695557,220.4391860961914,147.11454391479492,205.26317596435547,149.21363353729248,212.04036712646484,166.06997966766357,209.8908805847168,176.50164127349854,ADL
197.74166107177734,56.61453723907471,219.97066497802734,72.11937189102173,192.02510833740234,76.35932207107544,226.5700340270996,93.83713960647583,188.74797821044922,97.92546272277832,231.5741729736328,112.73860931396484,187.72029876708984,118.1328821182251,217.41954803466797,114.82622623443604,201.4375114440918,115.94829082489014,218.7482452392578,146.20812892913818,204.51038360595703,148.88829231262207,212.17073440551758,165.96339225769043,209.89805221557617,176.3646411895752,ADL
196.66017532348633,56.357184648513794,219.15935516357422,71.66069269180298,191.27155303955078,75.67555904388428,225.76812744140625,93.40131998062134,187.7193832397461,96.89525127410889,231.1630630493164,112.4179458618164,186.70894622802734,116.79697751998901,216.181640625,114.09871816635132,200.52682876586914,115.15829801559448,215.4481315612793,145.42791366577148,203.519287109375,148.62085819244385,211.8175506591797,165.9270715713501,209.79719161987305,176.45090103149414,ADL
195.89935302734375,56.5349543094635,218.42395782470703,71.17091417312622,190.50237655639648,75.13590574264526,224.98098373413086,92.77758836746216,186.52942657470703,95.84750175476074,230.45892715454102,111.96784973144531,185.49509048461914,114.88577842712402,214.86963272094727,113.67191791534424,199.4097900390625,114.63199138641357,213.01923751831055,144.4784688949585,203.19007873535156,148.07793617248535,211.85115814208984,168.1267547607422,210.03589630126953,176.37651443481445,ADL
194.6988296508789,56.786731481552124,217.94353485107422,70.74206113815308,189.97570037841797,74.52479839324951,224.0847396850586,92.42877244949341,185.89107513427734,94.94444131851196,229.4019317626953,111.58435106277466,184.4993019104004,113.14029693603516,214.15950775146484,113.15390110015869,198.61900329589844,114.16034460067749,212.5827980041504,144.08815383911133,203.30690383911133,147.3793888092041,210.03164291381836,169.6909475326538,209.83253479003906,176.34435653686523,ADL
193.53277206420898,57.0265531539917,217.25107192993164,70.5097246170044,189.24524307250977,74.42153692245483,223.43427658081055,92.08244562149048,185.14110565185547,94.39860105514526,228.12389373779297,111.30080223083496,183.23734283447266,111.95918083190918,213.04777145385742,113.17761182785034,197.8221321105957,114.14292097091675,209.01412963867188,144.02621269226074,202.94944763183594,146.9247007369995,207.09842681884766,171.81761741638184,211.12987518310547,176.03758335113525,ADL
192.01231002807617,57.15677261352539,216.46373748779297,70.19204378128052,188.55327606201172,74.23823118209839,222.49187469482422,91.93601846694946,184.57239151000977,93.98059844970703,226.68771743774414,111.31191730499268,182.1316146850586,111.12996339797974,212.05270767211914,112.9261064529419,196.9203758239746,113.96520137786865,207.4264144897461,143.63123416900635,202.26741790771484,146.91245555877686,207.79861450195312,171.57968044281006,210.1388931274414,175.9169054031372,ADL
191.05390548706055,57.22527623176575,215.9022331237793,69.88863945007324,188.01496505737305,74.39849138259888,222.09386825561523,91.59529209136963,184.24978256225586,94.2194652557373,225.4088592529297,111.27529621124268,181.36415481567383,110.73711633682251,211.10240936279297,112.94180631637573,196.08837127685547,114.01993989944458,206.6457176208496,143.3807373046875,201.96842193603516,146.8097734451294,208.39887619018555,172.5,208.97626876831055,176.17538452148438,ADL
189.85570907592773,57.42835521697998,215.35980224609375,69.41918134689331,187.59654998779297,74.36304330825806,221.37811660766602,91.54584646224976,183.69937896728516,94.27594900131226,223.87395858764648,111.35481834411621,180.39653778076172,110.94767332077026,210.27105331420898,112.77524471282959,195.65990447998047,113.95861387252808,205.04261016845703,143.57502937316895,201.73933029174805,146.79190635681152,206.79475784301758,176.09590530395508,208.99932861328125,175.93491554260254,ADL
188.55722427368164,57.44842886924744,214.7036361694336,69.07700300216675,186.9015884399414,74.3694519996643,220.72233200073242,91.52085542678833,183.03033828735352,94.35188055038452,221.82392120361328,111.38047456741333,179.00794982910156,111.2874984741211,209.53264236450195,112.92400360107422,194.8699951171875,114.05821323394775,204.27972793579102,144.6504020690918,201.6636848449707,146.81243419647217,203.40518951416016,180.45241355895996,208.9255142211914,175.92358589172363,ADL
187.32402801513672,57.49927282333374,214.01107788085938,68.55455875396729,186.84926986694336,74.23310279846191,219.42792892456055,91.45386457443237,182.75880813598633,94.39536094665527,220.13166427612305,111.39500141143799,177.8701400756836,111.52342557907104,208.7374496459961,112.99432039260864,194.59392547607422,113.9360761642456,202.86365509033203,145.3035593032837,200.41194915771484,146.7066764831543,201.0325813293457,182.1361255645752,208.2548713684082,175.69949626922607,ADL
186.378173828125,57.87659168243408,213.4860610961914,68.05453062057495,186.41918182373047,74.2065954208374,218.6740493774414,91.18613719940186,182.47087478637695,94.50700521469116,218.72312545776367,111.41658067703247,176.75683975219727,111.79059505462646,207.06426620483398,113.0188250541687,193.98637771606445,113.90346050262451,201.41279220581055,146.4192295074463,199.51745986938477,146.7180061340332,199.7653579711914,183.77925395965576,207.5957489013672,175.92893600463867,ADL
185.09235382080078,58.07954549789429,212.37192153930664,67.53594160079956,185.92653274536133,74.10201072692871,217.41771697998047,91.06752634048462,182.08440780639648,94.7181487083435,217.50537872314453,111.70545816421509,175.48919677734375,112.39646673202515,206.01274490356445,113.05106163024902,193.3011245727539,113.94609689712524,200.7050895690918,146.88218593597412,198.66147994995117,146.72743320465088,197.19470977783203,184.02066707611084,207.0809555053711,176.06404781341553,ADL
183.48094940185547,58.20275902748108,211.22915267944336,67.09998607635498,185.13195037841797,74.08989429473877,216.12787246704102,90.97209692001343,182.0101547241211,95.64826011657715,216.2369155883789,112.16739177703857,174.76577758789062,113.6424708366394,205.25585174560547,113.07862043380737,192.65811920166016,113.97610902786255,199.19218063354492,147.223219871521,197.97306060791016,146.83386325836182,196.9748306274414,185.3627586364746,206.60388946533203,177.3603630065918,ADL
182.13876724243164,58.433600664138794,209.98516082763672,66.5696382522583,184.59056854248047,74.10819053649902,214.6969985961914,90.97623109817505,181.7301368713379,96.62808895111084,214.42052841186523,112.8862738609314,174.3018913269043,115.27594327926636,203.76773834228516,113.35203409194946,191.37813568115234,114.10199403762817,197.61266708374023,147.50857830047607,197.57122039794922,147.24769592285156,195.69713592529297,186.32702350616455,206.7923927307129,177.75469779968262,ADL
180.86408615112305,58.43643665313721,208.3938980102539,65.88181972503662,184.24461364746094,74.10583734512329,213.8118553161621,90.2379298210144,181.67791366577148,97.34614849090576,212.78823852539062,113.04247856140137,173.97832870483398,116.17806673049927,202.66582489013672,113.76806974411011,190.714111328125,114.34428691864014,196.3357925415039,148.52883338928223,196.8513298034668,147.97711372375488,195.73307037353516,187.98235416412354,208.33087921142578,177.61107444763184,ADL
179.31188583374023,58.067171573638916,206.77043914794922,64.9828577041626,183.01836013793945,74.06121253967285,211.6259765625,89.35596942901611,181.3071060180664,98.02856683731079,210.66585540771484,112.97451496124268,174.08933639526367,117.1448564529419,201.96861267089844,113.95622491836548,189.59056854248047,114.44722652435303,196.60888671875,149.65866565704346,194.47477340698242,148.71851921081543,196.3159942626953,187.95533180236816,208.3431625366211,177.15970516204834,ADL
177.72401809692383,57.674299478530884,205.14944076538086,63.91970157623291,182.9184341430664,73.50015163421631,209.73960876464844,87.60738372802734,181.4253807067871,97.97632455825806,208.40938568115234,112.1384596824646,174.83444213867188,117.42038011550903,201.3787078857422,113.95788431167603,189.25838470458984,114.45096015930176,195.7271385192871,150.04690647125244,191.02657318115234,148.97860050201416,196.80206298828125,187.81607151031494,208.10672760009766,177.11430072784424,ADL
176.05579376220703,56.711246967315674,203.41144561767578,62.619431018829346,182.6006317138672,72.60466575622559,207.9949951171875,86.63555860519409,181.0340690612793,97.84854412078857,206.11242294311523,111.35845184326172,175.06593704223633,117.5363302230835,200.87961196899414,113.80820989608765,188.72064590454102,114.21213626861572,194.90516662597656,150.4330587387085,186.3495635986328,148.88922214508057,196.18263244628906,187.6728630065918,205.68086624145508,177.55422592163086,ADL
174.30940628051758,56.048362255096436,201.72760009765625,61.45577430725098,182.12095260620117,71.99792146682739,206.6617774963379,85.68660020828247,180.88184356689453,97.8317928314209,203.79579544067383,110.2464509010315,175.24267196655273,117.28150606155396,199.78199005126953,113.27718257904053,187.30588912963867,113.69105815887451,193.64458084106445,150.15429496765137,181.4056396484375,147.50537395477295,195.8654022216797,186.77196979522705,204.16439056396484,173.0848217010498,ADL
172.93262481689453,55.66852569580078,199.83497619628906,60.72878837585449,181.58918380737305,71.32704734802246,204.8518180847168,84.65467929840088,180.92330932617188,97.5869607925415,201.49776458740234,109.05112266540527,175.3559112548828,117.1207594871521,199.20074462890625,112.31097936630249,186.3650894165039,113.05031061172485,192.4087905883789,148.17113399505615,177.22583770751953,146.05806827545166,195.7884407043457,186.3985776901245,200.9542465209961,173.64011764526367,ADL
171.18745803833008,55.21506071090698,197.52206802368164,59.902610778808594,181.55941009521484,70.09345293045044,202.75754928588867,83.76452207565308,182.10460662841797,95.81944942474365,199.0475082397461,108.7353515625,177.22373962402344,116.73206090927124,197.94666290283203,111.76270723342896,185.44591903686523,112.68276929855347,192.03460693359375,146.80804252624512,175.60541152954102,145.05247592926025,195.74621200561523,186.11992835998535,196.94456100463867,175.6025791168213,ADL
170.03755569458008,54.984365701675415,195.74993133544922,59.22430157661438,181.62052154541016,67.80934810638428,200.63976287841797,83.11513423919678,185.09761810302734,92.12791442871094,196.20784759521484,108.23839902877808,182.53337860107422,113.63217115402222,196.8598747253418,111.47247076034546,185.50495147705078,112.41894006729126,189.73800659179688,146.22754096984863,174.30744171142578,144.18920516967773,195.44492721557617,186.04212284088135,193.44999313354492,178.19542407989502,ADL
168.40896606445312,54.73815679550171,193.26168060302734,59.00669574737549,180.6216049194336,66.7173171043396,197.27733612060547,82.84631967544556,185.2928924560547,90.02492666244507,192.7817726135254,108.26572895050049,182.97557830810547,111.23047113418579,196.1837387084961,111.35559797286987,185.20854949951172,112.3987340927124,190.3310775756836,146.27670764923096,173.24417114257812,144.4438934326172,194.83234405517578,185.86047649383545,188.46805572509766,181.91461086273193,ADL
166.35869979858398,54.79910731315613,190.6985855102539,58.742769956588745,179.51467514038086,66.16145610809326,195.45276641845703,81.74084186553955,185.3546142578125,89.47128295898438,189.6846580505371,107.59462594985962,182.60059356689453,111.9292688369751,195.07980346679688,111.41906261444092,184.4055938720703,112.29191064834595,190.84285736083984,147.47514724731445,170.11667251586914,144.53630447387695,194.44219589233398,186.45197868347168,177.39007949829102,180.9325361251831,ADL
164.31743621826172,54.90161418914795,187.34294891357422,58.721104860305786,178.15265655517578,65.7672643661499,194.3343734741211,81.99599504470825,185.11701583862305,88.71028661727905,187.41748809814453,107.47373342514038,182.10622787475586,110.01490116119385,193.25130462646484,111.49020195007324,183.11187744140625,112.29063749313354,189.97793197631836,148.3807897567749,171.2047004699707,144.57457065582275,193.52210998535156,186.28423690795898,177.04290390014648,182.13244915008545,ADL
162.15885162353516,55.446202754974365,184.31940078735352,59.13552403450012,177.99833297729492,65.31380653381348,192.34125137329102,82.51369714736938,185.1546859741211,88.149733543396,184.48383331298828,107.5391936302185,182.30260848999023,110.27702808380127,190.51389694213867,111.79134607315063,183.37888717651367,112.29904890060425,188.48199844360352,148.90132427215576,172.48394012451172,145.47916889190674,192.79535293579102,186.51227474212646,174.50111389160156,184.59643363952637,ADL
161.24759674072266,55.90696692466736,182.7263641357422,59.145870208740234,177.03500747680664,65.55760145187378,189.08077239990234,82.52562046051025,185.0741958618164,88.08978080749512,181.89844131469727,107.72820711135864,182.83710479736328,110.25170087814331,189.26061630249023,111.6790223121643,183.33513259887695,112.2069239616394,187.04553604125977,148.87597560882568,172.1327018737793,146.29262924194336,192.72930145263672,186.82409763336182,170.23876190185547,185.4646396636963,ADL
158.81268501281738,57.03569412231445,180.44292449951172,59.20091986656189,175.00003814697266,65.88239908218384,186.93035125732422,82.66310691833496,184.8285675048828,88.31251859664917,179.94556427001953,107.81579732894897,183.43046188354492,110.37719249725342,189.1570281982422,111.69333457946777,181.66906356811523,112.2332239151001,187.3399543762207,148.9425802230835,170.3744125366211,146.4897108078003,192.75497436523438,187.40923404693604,165.76095581054688,185.83604335784912,ADL
156.87685012817383,57.89172649383545,177.82737731933594,59.28548455238342,172.52073287963867,66.11621618270874,184.49716567993164,82.82967567443848,182.99564361572266,88.77783536911011,177.99560546875,107.99014806747437,183.3327865600586,112.1344542503357,186.9504165649414,111.71364068984985,180.89275360107422,112.25302934646606,186.1454200744629,149.3630075454712,169.53258514404297,147.20566749572754,192.82657623291016,187.63190746307373,164.82410430908203,187.2209930419922,ADL
155.87919235229492,59.96498465538025,176.702880859375,59.36579346656799,170.07251739501953,66.23838186264038,182.78921127319336,82.86534547805786,179.15903091430664,89.00068044662476,176.18408203125,108.07351112365723,180.78369140625,112.06709146499634,185.78855514526367,111.36913776397705,179.94403839111328,112.12460517883301,184.06835556030273,149.33283805847168,168.44482421875,147.5084924697876,192.9737091064453,187.61353969573975,165.39531707763672,187.52135753631592,ADL
154.64329719543457,61.58356189727783,174.6128273010254,59.40537214279175,167.81726837158203,67.543466091156,181.11822128295898,82.9029393196106,176.3234519958496,89.07307863235474,175.16550064086914,108.11468839645386,177.6149559020996,112.11328983306885,183.37779998779297,111.36478185653687,179.68862533569336,112.1398115158081,179.06749725341797,149.3148708343506,168.34165573120117,147.9882287979126,192.22869873046875,187.5254201889038,166.39715194702148,187.61218070983887,ADL
153.44594955444336,62.5592565536499,172.38170623779297,59.570549726486206,165.07112503051758,68.80202293395996,178.98662567138672,84.09722328186035,170.4881477355957,91.03760004043579,173.50004196166992,108.61156940460205,174.01704788208008,112.10629463195801,182.33596801757812,111.15358114242554,179.45541381835938,112.07855701446533,170.81836700439453,149.29093837738037,173.81786346435547,148.7642240524292,168.80437850952148,187.96584606170654,190.42081832885742,186.83558464050293,ADL
